# board=.../docs/examples/enabtmr.bot.etch.tap
# tool size=0.007000
# pass=1
-1.60000, 0.12950,-1.59413, 0.12950
-1.59413, 0.12950,-1.14587, 0.12950
-1.14587, 0.12950,-1.14000, 0.12950
-1.14000, 0.12950,-1.13600, 0.12989
-1.13600, 0.12989,-1.12861, 0.13295
-1.12861, 0.13295,-1.12295, 0.13861
-1.12295, 0.13861,-1.11989, 0.14600
-1.11989, 0.14600,-1.11950, 0.15000
-1.11950, 0.15000,-1.11950, 0.19413
-1.11950, 0.19413,-1.11950, 0.19665
-1.11950, 0.19665,-1.11950, 0.20587
-1.11950, 0.20587,-1.11949, 0.20587
-1.11949, 0.20587,-1.11949, 0.21581
-1.11949, 0.21581,-1.11949, 0.21581
-1.11949, 0.21581,-1.10739, 0.24503
-1.10739, 0.24503,-1.10739, 0.24503
-1.10739, 0.24503,-1.08503, 0.26739
-1.08503, 0.26739,-1.08503, 0.26739
-1.08503, 0.26739,-1.05581, 0.27949
-1.05581, 0.27949,-1.05581, 0.27949
-1.05581, 0.27949,-1.04587, 0.27949
-1.04587, 0.27949,-1.04587, 0.27950
-1.04587, 0.27950,-0.51587, 0.27950
-0.51587, 0.27950,-0.51000, 0.27950
-0.51000, 0.27950,-0.50600, 0.27989
-0.50600, 0.27989,-0.49861, 0.28295
-0.49861, 0.28295,-0.49295, 0.28861
-0.49295, 0.28861,-0.48989, 0.29600
-0.48989, 0.29600,-0.48950, 0.29999
-0.48950, 0.29999,-0.48950, 0.65413
-0.48950, 0.65413,-0.48950, 0.65510
-0.48950, 0.65510,-0.48950, 0.66587
-0.48950, 0.66587,-0.48949, 0.66587
-0.48949, 0.66587,-0.48949, 0.67581
-0.48949, 0.67581,-0.48949, 0.67581
-0.48949, 0.67581,-0.47739, 0.70503
-0.47739, 0.70503,-0.47739, 0.70503
-0.47739, 0.70503,-0.45503, 0.72739
-0.45503, 0.72739,-0.45503, 0.72739
-0.45503, 0.72739,-0.42581, 0.73949
-0.42581, 0.73949,-0.42581, 0.73949
-0.42581, 0.73949,-0.41587, 0.73949
-0.41587, 0.73949,-0.41587, 0.73950
-0.41587, 0.73950,-0.41309, 0.73950
-0.41309, 0.73950,-0.41000, 0.73950
-0.41000, 0.73950,-0.40413, 0.73950
-0.40413, 0.73950,-0.31080, 0.73950
-0.31080, 0.73950,-0.31063, 0.73989
-0.31063, 0.73989,-0.29657, 0.75396
-0.29657, 0.75396,-0.27819, 0.76157
-0.27819, 0.76157,-0.12180, 0.76157
-0.12180, 0.76157,-0.10343, 0.75396
-0.10343, 0.75396,-0.08936, 0.73989
-0.08936, 0.73989,-0.08175, 0.72152
-0.08175, 0.72152,-0.08175, 0.70163
-0.08175, 0.70163,-0.08936, 0.68325
-0.08936, 0.68325,-0.10343, 0.66919
-0.10343, 0.66919,-0.12180, 0.66157
-0.12180, 0.66157,-0.27819, 0.66157
-0.27819, 0.66157,-0.29657, 0.66919
-0.29657, 0.66919,-0.30788, 0.68050
-0.30788, 0.68050,-0.40413, 0.68050
-0.40413, 0.68050,-0.41000, 0.68050
-0.41000, 0.68050,-0.41400, 0.68011
-0.41400, 0.68011,-0.42139, 0.67704
-0.42139, 0.67704,-0.42704, 0.67139
-0.42704, 0.67139,-0.43011, 0.66400
-0.43011, 0.66400,-0.43050, 0.66000
-0.43050, 0.66000,-0.43050, 0.65509
-0.43050, 0.65509,-0.43050, 0.65413
-0.43050, 0.65413,-0.43050, 0.29413
-0.43050, 0.29413,-0.43050, 0.29413
-0.43050, 0.29413,-0.43050, 0.28419
-2.92050, 1.76618,-2.92050, 1.76617
-2.92050, 1.76617,-2.93108, 1.74063
-2.93108, 1.74063,-2.93108, 1.74063
-2.93108, 1.74063,-2.95063, 1.72108
-2.95063, 1.72108,-2.95063, 1.72108
-2.95063, 1.72108,-2.97617, 1.71050
-2.97617, 1.71050,-2.97618, 1.71050
-2.97618, 1.71050,-2.98413, 1.71050
-2.98413, 1.71050,-2.98413, 1.71050
-2.98413, 1.71050,-2.98964, 1.71050
-2.98964, 1.71050,-2.99000, 1.71050
-2.99000, 1.71050,-2.99587, 1.71050
-2.99587, 1.71050,-3.11000, 1.71050
-3.11000, 1.71050,-3.11400, 1.71011
-3.11400, 1.71011,-3.12139, 1.70704
-3.12139, 1.70704,-3.12704, 1.70139
-3.12704, 1.70139,-3.13011, 1.69400
-3.13011, 1.69400,-3.13050, 1.69001
-3.13050, 1.69001,-3.13050, 1.68482
-3.13050, 1.68482,-3.13050, 1.68413
-3.13050, 1.68413,-3.13050, 1.64060
-3.13050, 1.64060,-3.11750, 1.62760
-3.11750, 1.62760,-3.11750, 1.59239
-3.11750, 1.59239,-3.13050, 1.57940
-3.13050, 1.57940,-3.13050, 0.96000
-3.13050, 0.96000,-3.13011, 0.95600
-3.13011, 0.95600,-3.12704, 0.94861
-3.12704, 0.94861,-3.12139, 0.94295
-3.12139, 0.94295,-3.11400, 0.93989
-3.11400, 0.93989,-3.11000, 0.93950
-3.11000, 0.93950,-3.10551, 0.93950
-3.10551, 0.93950,-3.10413, 0.93950
-3.10413, 0.93950,-2.54599, 0.93950
-2.54599, 0.93950,-2.52918, 0.95631
-2.52918, 0.95631,-2.49082, 0.95631
-2.49082, 0.95631,-2.47401, 0.93950
-2.47401, 0.93950,-2.16587, 0.93950
-2.16587, 0.93950,-2.16000, 0.93950
-2.16000, 0.93950,-2.15600, 0.93989
-2.15600, 0.93989,-2.14861, 0.94295
-2.14861, 0.94295,-2.14295, 0.94861
-2.14295, 0.94861,-2.13989, 0.95600
-2.13989, 0.95600,-2.13950, 0.95999
-2.13950, 0.95999,-2.13950, 1.06587
-2.13950, 1.06587,-2.13950, 1.27778
-2.13950, 1.27778,-2.14222, 1.28050
-2.14222, 1.28050,-2.17240, 1.28050
-2.17240, 1.28050,-2.17893, 1.27397
-2.17893, 1.27397,-2.19454, 1.26750
-2.19454, 1.26750,-2.32545, 1.26750
-2.32545, 1.26750,-2.34107, 1.27397
-2.34107, 1.27397,-2.35303, 1.28593
-2.35303, 1.28593,-2.35950, 1.30154
-2.35950, 1.30154,-2.35950, 1.31845
-2.35950, 1.31845,-2.35303, 1.33407
-2.35303, 1.33407,-2.34107, 1.34603
-2.34107, 1.34603,-2.32545, 1.35250
-2.32545, 1.35250,-2.19454, 1.35250
-2.19454, 1.35250,-2.17893, 1.34603
-2.17893, 1.34603,-2.17240, 1.33950
-2.17240, 1.33950,-2.12413, 1.33950
-2.12413, 1.33950,-2.12015, 1.33950
-2.12015, 1.33950,-2.10196, 1.33196
-2.10196, 1.33196,-2.10196, 1.33196
-2.10196, 1.33196,-2.08804, 1.31804
-2.08804, 1.31804,-2.08804, 1.31804
-2.08804, 1.31804,-2.08804, 1.31803
-2.08804, 1.31803,-2.08050, 1.29985
-2.08050, 1.29985,-2.08050, 1.29984
-2.08050, 1.29984,-2.08050, 1.29587
-2.08050, 1.29587,-2.08050, 1.28413
-2.08050, 1.28413,-2.08050, 1.06587
-2.08050, 1.06587,-2.08050, 1.05221
-2.08050, 1.05221,-2.06778, 1.03950
-2.06778, 1.03950,-2.04760, 1.03950
-2.04760, 1.03950,-2.04107, 1.04603
-2.04107, 1.04603,-2.02545, 1.05250
-2.02545, 1.05250,-1.89454, 1.05250
-1.89454, 1.05250,-1.87893, 1.04603
-1.87893, 1.04603,-1.86697, 1.03407
-1.86697, 1.03407,-1.86050, 1.01845
-1.86050, 1.01845,-1.86050, 1.00154
-1.86050, 1.00154,-1.86697, 0.98593
-1.86697, 0.98593,-1.87893, 0.97397
-1.87893, 0.97397,-1.89454, 0.96750
-1.89454, 0.96750,-2.02545, 0.96750
-2.02545, 0.96750,-2.04107, 0.97397
-2.04107, 0.97397,-2.04760, 0.98050
-2.04760, 0.98050,-2.07413, 0.98050
-2.07413, 0.98050,-2.08050, 0.98050
-2.08050, 0.98050,-2.08050, 0.95413
-2.08050, 0.95413,-2.08050, 0.95413
-2.08050, 0.95413,-2.08050, 0.94419
-2.08050, 0.94419,-2.08050, 0.94419
-2.08050, 0.94419,-2.09261, 0.91497
-2.09261, 0.91497,-2.09261, 0.91496
-2.09261, 0.91496,-2.11496, 0.89261
-2.11496, 0.89261,-2.11497, 0.89261
-2.11497, 0.89261,-2.14419, 0.88050
-2.14419, 0.88050,-2.14419, 0.88050
-2.14419, 0.88050,-2.15413, 0.88050
-2.15413, 0.88050,-2.15413, 0.88050
-2.15413, 0.88050,-2.15881, 0.88050
-2.15881, 0.88050,-2.16000, 0.88050
-2.16000, 0.88050,-2.16587, 0.88050
-2.16587, 0.88050,-2.47401, 0.88050
-2.47401, 0.88050,-2.49082, 0.86369
-2.49082, 0.86369,-2.52918, 0.86369
-2.52918, 0.86369,-2.54599, 0.88050
-2.54599, 0.88050,-3.10413, 0.88050
-3.10413, 0.88050,-3.10552, 0.88050
-3.10552, 0.88050,-3.11587, 0.88050
-3.11587, 0.88050,-3.11587, 0.88050
-3.11587, 0.88050,-3.12581, 0.88050
-3.12581, 0.88050,-3.12581, 0.88050
-3.12581, 0.88050,-3.15503, 0.89261
-3.15503, 0.89261,-3.15503, 0.89261
-3.15503, 0.89261,-3.17739, 0.91496
-3.17739, 0.91496,-3.17739, 0.91497
-3.17739, 0.91497,-3.18949, 0.94419
-3.18949, 0.94419,-3.18949, 0.94419
-3.18949, 0.94419,-3.18949, 0.95413
-3.18949, 0.95413,-3.18950, 0.95413
-3.18950, 0.95413,-3.18950, 1.57940
-3.18950, 1.57940,-3.20250, 1.59239
-3.20250, 1.59239,-3.20250, 1.62760
-3.20250, 1.62760,-3.18950, 1.64060
-3.18950, 1.64060,-3.18950, 1.68413
-3.18950, 1.68413,-3.18950, 1.68483
-3.18950, 1.68483,-3.18950, 1.69587
-3.18950, 1.69587,-3.18949, 1.69587
-3.18949, 1.69587,-3.18949, 1.70581
-3.18949, 1.70581,-3.17739, 1.73503
-3.17739, 1.73503,-3.15503, 1.75739
-3.15503, 1.75739,-3.15503, 1.75739
-3.15503, 1.75739,-3.15503, 1.75739
-3.15503, 1.75739,-3.12581, 1.76949
-3.12581, 1.76949,-3.12581, 1.76949
-3.12581, 1.76949,-3.11587, 1.76949
-3.11587, 1.76949,-3.11587, 1.76950
-3.11587, 1.76950,-2.99587, 1.76950
-2.99587, 1.76950,-2.99000, 1.76950
-2.99000, 1.76950,-2.98795, 1.76970
-2.98795, 1.76970,-2.98417, 1.77127
-2.98417, 1.77127,-2.98127, 1.77417
-2.98127, 1.77417,-2.97970, 1.77795
-2.97970, 1.77795,-2.97950, 1.78000
-2.97950, 1.78000,-2.97950, 1.85413
-2.97950, 1.85413,-2.97950, 1.85570
-2.97950, 1.85570,-2.97950, 1.86587
-2.97950, 1.86587,-2.97949, 1.86587
-2.97949, 1.86587,-2.97949, 1.87581
-2.97949, 1.87581,-2.97949, 1.87581
-2.97949, 1.87581,-2.96739, 1.90503
-2.96739, 1.90503,-2.96739, 1.90503
-2.96739, 1.90503,-2.94503, 1.92739
-2.94503, 1.92739,-2.94503, 1.92739
-2.94503, 1.92739,-2.91581, 1.93949
-2.91581, 1.93949,-2.91581, 1.93949
-2.91581, 1.93949,-2.90587, 1.93949
-2.90587, 1.93949,-2.90587, 1.93950
-2.90587, 1.93950,-2.09587, 1.93950
-2.09587, 1.93950,-2.08413, 1.93950
-2.08413, 1.93950,-2.03060, 1.93950
-2.03060, 1.93950,-2.01760, 1.95250
-2.01760, 1.95250,-1.98239, 1.95250
-1.98239, 1.95250,-1.96939, 1.93950
-1.96939, 1.93950,-1.77000, 1.93950
-1.77000, 1.93950,-1.76600, 1.93989
-1.76600, 1.93989,-1.75861, 1.94295
-1.75861, 1.94295,-1.75295, 1.94861
-1.75295, 1.94861,-1.74989, 1.95600
-1.74989, 1.95600,-1.74950, 1.96000
-1.74950, 1.96000,-1.74950, 1.96456
-1.74950, 1.96456,-1.74950, 1.96587
-1.74950, 1.96587,-1.74950, 2.06587
-1.74950, 2.06587,-1.74949, 2.06587
-1.74949, 2.06587,-1.74949, 2.07581
-1.74949, 2.07581,-1.74949, 2.07581
-1.74949, 2.07581,-1.73739, 2.10503
-1.73739, 2.10503,-1.73739, 2.10503
-1.73739, 2.10503,-1.71503, 2.12739
-1.71503, 2.12739,-1.71503, 2.12739
-1.71503, 2.12739,-1.68581, 2.13949
-1.68581, 2.13949,-1.68581, 2.13949
-1.68581, 2.13949,-1.67587, 2.13949
-1.67587, 2.13949,-1.67587, 2.13950
-1.67587, 2.13950,-1.67026, 2.13950
-1.67026, 2.13950,-1.67000, 2.13950
-1.67000, 2.13950,-1.66413, 2.13950
-1.66413, 2.13950,-1.25413, 2.13950
-1.25413, 2.13950,-1.25413, 2.13949
-1.25413, 2.13949,-1.24419, 2.13949
-1.24419, 2.13949,-1.24419, 2.13949
-1.24419, 2.13949,-1.21497, 2.12739
-1.21497, 2.12739,-1.21496, 2.12739
-1.21496, 2.12739,-1.19261, 2.10503
-1.19261, 2.10503,-1.19261, 2.10503
-1.19261, 2.10503,-1.18050, 2.07581
-1.18050, 2.07581,-1.18050, 2.07581
-1.18050, 2.07581,-1.18050, 2.06587
-1.18050, 2.06587,-1.18050, 2.06587
-1.18050, 2.06587,-1.18050, 2.06065
-1.18050, 2.06065,-1.18050, 2.06000
-1.18050, 2.06000,-1.18050, 2.05413
-1.18050, 2.05413,-1.18050, 1.91587
-1.18050, 1.91587,-1.18050, 1.91000
-1.18050, 1.91000,-1.18011, 1.90600
-1.18011, 1.90600,-1.17704, 1.89861
-1.17704, 1.89861,-1.17139, 1.89295
-1.17139, 1.89295,-1.16400, 1.88989
-1.16400, 1.88989,-1.16000, 1.88950
-1.16000, 1.88950,-1.15573, 1.88950
-1.15573, 1.88950,-1.15413, 1.88950
-1.15413, 1.88950,-0.79697, 1.88950
-0.79697, 1.88950,-0.78662, 1.89984
-0.78662, 1.89984,-0.76935, 1.90700
-0.76935, 1.90700,-0.75065, 1.90700
-0.75065, 1.90700,-0.73337, 1.89984
-0.73337, 1.89984,-0.72303, 1.88950
-0.72303, 1.88950,-0.26570, 1.88950
-0.26570, 1.88950,-0.26570, 1.88949
-0.26570, 1.88949,-0.25557, 1.88949
-0.25557, 1.88949,-0.25556, 1.88949
-0.25556, 1.88949,-0.22512, 1.87960
-0.22512, 1.87960,-0.22511, 1.87960
-0.22511, 1.87960,-0.19922, 1.86078
-0.19922, 1.86078,-0.19922, 1.86078
-0.19922, 1.86078,-0.19922, 1.86078
-0.19922, 1.86078,-0.18297, 1.83842
-0.18297, 1.83842,-0.12180, 1.83842
-0.12180, 1.83842,-0.10343, 1.83081
-0.10343, 1.83081,-0.08936, 1.81674
-0.08936, 1.81674,-0.08175, 1.79837
-0.08175, 1.79837,-0.08175, 1.77848
-0.08175, 1.77848,-0.08936, 1.76010
-0.08936, 1.76010,-0.10343, 1.74604
-0.10343, 1.74604,-0.12180, 1.73843
-0.12180, 1.73843,-0.27819, 1.73843
-0.27819, 1.73843,-0.29657, 1.74604
-0.29657, 1.74604,-0.31063, 1.76010
-0.31063, 1.76010,-0.31824, 1.77848
-0.31824, 1.77848,-0.31824, 1.79837
-0.31824, 1.79837,-0.31063, 1.81674
-0.31063, 1.81674,-0.29687, 1.83050
-0.29687, 1.83050,-0.72303, 1.83050
-0.72303, 1.83050,-0.73337, 1.82015
-0.73337, 1.82015,-0.75065, 1.81300
-0.75065, 1.81300,-0.76935, 1.81300
-0.76935, 1.81300,-0.78662, 1.82015
-0.78662, 1.82015,-0.79697, 1.83050
-0.79697, 1.83050,-1.15413, 1.83050
-1.15413, 1.83050,-1.15574, 1.83050
-1.15574, 1.83050,-1.16587, 1.83050
-1.16587, 1.83050,-1.16587, 1.83050
-1.16587, 1.83050,-1.17581, 1.83050
-1.17581, 1.83050,-1.17581, 1.83050
-1.17581, 1.83050,-1.20503, 1.84261
-1.20503, 1.84261,-1.20503, 1.84261
-1.20503, 1.84261,-1.22739, 1.86496
-1.22739, 1.86496,-1.22739, 1.86497
-1.22739, 1.86497,-1.23949, 1.89419
-1.23949, 1.89419,-1.23949, 1.89419
-1.23949, 1.89419,-1.23949, 1.90413
-1.23949, 1.90413,-1.23950, 1.90413
-1.23950, 1.90413,-1.23950, 1.90598
-1.23950, 1.90598,-1.23950, 1.91000
-1.23950, 1.91000,-1.23950, 1.91587
-1.23950, 1.91587,-1.23950, 2.05413
-1.23950, 2.05413,-1.23950, 2.06000
-1.23950, 2.06000,-1.23989, 2.06400
-1.23989, 2.06400,-1.24295, 2.07139
-1.24295, 2.07139,-1.24861, 2.07704
-1.24861, 2.07704,-1.25600, 2.08011
-1.25600, 2.08011,-1.26000, 2.08050
-1.26000, 2.08050,-1.66413, 2.08050
-1.66413, 2.08050,-1.67000, 2.08050
-1.67000, 2.08050,-1.67400, 2.08011
-1.67400, 2.08011,-1.68139, 2.07704
-1.68139, 2.07704,-1.68704, 2.07139
-1.68704, 2.07139,-1.69011, 2.06400
-1.69011, 2.06400,-1.69050, 2.06000
-1.69050, 2.06000,-1.69050, 1.96587
-1.69050, 1.96587,-1.69050, 1.96455
-1.69050, 1.96455,-1.69050, 1.95413
-1.69050, 1.95413,-1.69050, 1.95413
-1.69050, 1.95413,-1.69050, 1.94419
-1.69050, 1.94419,-1.69050, 1.94419
-1.69050, 1.94419,-1.70261, 1.91497
-1.70261, 1.91497,-1.70261, 1.91496
-1.70261, 1.91496,-1.72496, 1.89261
-1.72496, 1.89261,-1.72497, 1.89261
-1.72497, 1.89261,-1.75419, 1.88050
-1.75419, 1.88050,-1.75419, 1.88050
-1.75419, 1.88050,-1.76413, 1.88050
-1.76413, 1.88050,-1.76413, 1.88050
-1.76413, 1.88050,-1.96939, 1.88050
-1.96939, 1.88050,-1.98239, 1.86750
-1.98239, 1.86750,-2.01760, 1.86750
-2.01760, 1.86750,-2.03060, 1.88050
-2.03060, 1.88050,-2.06050, 1.88050
-2.06050, 1.88050,-2.06050, 1.75000
-2.06050, 1.75000,-2.06011, 1.74600
-2.06011, 1.74600,-2.05704, 1.73861
-2.05704, 1.73861,-2.05139, 1.73295
-2.05139, 1.73295,-2.04400, 1.72989
-2.04400, 1.72989,-2.04000, 1.72950
-2.04000, 1.72950,-2.03521, 1.72950
-2.03521, 1.72950,-2.03413, 1.72950
-2.03413, 1.72950,-1.80060, 1.72950
-1.80060, 1.72950,-1.78760, 1.74250
-1.78760, 1.74250,-1.75239, 1.74250
-1.75239, 1.74250,-1.73939, 1.72950
-1.73939, 1.72950,-1.73413, 1.72950
-1.73413, 1.72950,-1.72817, 1.72950
-1.72817, 1.72950,-1.72816, 1.72950
-1.72816, 1.72950,-1.70630, 1.72044
-1.70630, 1.72044,-1.70630, 1.72044
-1.70630, 1.72044,-1.68956, 1.70370
-1.68956, 1.70370,-1.68956, 1.70370
-1.68956, 1.70370,-1.68050, 1.68183
-1.68050, 1.68183,-1.68050, 1.68183
-1.68050, 1.68183,-1.68050, 1.67587
-1.68050, 1.67587,-1.68050, 1.51000
-1.68050, 1.51000,-1.68011, 1.50600
-1.68011, 1.50600,-1.67704, 1.49861
-1.67704, 1.49861,-1.67139, 1.49295
-1.67139, 1.49295,-1.66400, 1.48989
-1.66400, 1.48989,-1.66000, 1.48950
-1.66000, 1.48950,-1.65769, 1.48950
-1.65769, 1.48950,-1.65413, 1.48950
-1.65413, 1.48950,-1.46587, 1.48950
-1.46587, 1.48950,-1.46000, 1.48950
-1.46000, 1.48950,-1.45666, 1.48950
-1.45666, 1.48950,-1.45413, 1.48950
-1.45413, 1.48950,-1.45413, 1.48949
-1.45413, 1.48949,-1.44419, 1.48949
-1.44419, 1.48949,-1.44419, 1.48949
-1.44419, 1.48949,-1.41497, 1.47739
-1.41497, 1.47739,-1.39261, 1.45503
-1.39261, 1.45503,-1.39261, 1.45503
-1.39261, 1.45503,-1.38465, 1.43583
-1.38465, 1.43583,-1.37581, 1.43949
-1.37581, 1.43949,-1.37581, 1.43949
-1.37581, 1.43949,-1.36587, 1.43949
-1.36587, 1.43949,-1.36587, 1.43950
-1.36587, 1.43950,-1.35956, 1.43950
-1.35956, 1.43950,-1.35413, 1.43950
-1.35413, 1.43950,-1.33760, 1.43950
-1.33760, 1.43950,-1.33107, 1.44603
-1.33107, 1.44603,-1.31545, 1.45250
-1.31545, 1.45250,-1.18454, 1.45250
-1.18454, 1.45250,-1.16893, 1.44603
-1.16893, 1.44603,-1.15697, 1.43407
-1.15697, 1.43407,-1.15050, 1.41845
-1.15050, 1.41845,-1.15050, 1.40154
-1.15050, 1.40154,-1.15697, 1.38593
-1.15697, 1.38593,-1.16893, 1.37397
-1.16893, 1.37397,-1.18454, 1.36750
-1.18454, 1.36750,-1.31545, 1.36750
-1.31545, 1.36750,-1.33107, 1.37397
-1.33107, 1.37397,-1.33760, 1.38050
-1.33760, 1.38050,-1.35413, 1.38050
-1.35413, 1.38050,-1.35961, 1.38050
-1.35961, 1.38050,-1.36000, 1.38050
-1.36000, 1.38050,-1.36400, 1.38011
-1.36400, 1.38011,-1.37139, 1.37704
-1.37139, 1.37704,-1.37704, 1.37139
-1.37704, 1.37139,-1.38011, 1.36400
-1.38011, 1.36400,-1.38050, 1.36000
-1.38050, 1.36000,-1.38050, 1.25413
-1.38050, 1.25413,-1.38050, 1.24484
-1.38050, 1.24484,-1.38050, 1.24484
-1.38050, 1.24484,-1.38050, 1.23490
-1.38050, 1.23490,-1.38050, 1.23489
-1.38050, 1.23489,-1.38750, 1.21801
-1.38750, 1.21801,-1.38750, 1.19239
-1.38750, 1.19239,-1.41239, 1.16750
-1.41239, 1.16750,-1.44760, 1.16750
-1.44760, 1.16750,-1.47250, 1.19239
-1.47250, 1.19239,-1.47250, 1.22760
-1.47250, 1.22760,-1.44760, 1.25250
-1.44760, 1.25250,-1.43950, 1.25250
-1.43950, 1.25250,-1.43950, 1.25413
-1.43950, 1.25413,-1.43950, 1.41001
-1.43950, 1.41001,-1.43989, 1.41400
-1.43989, 1.41400,-1.44295, 1.42139
-1.44295, 1.42139,-1.44861, 1.42704
-1.44861, 1.42704,-1.45600, 1.43011
-1.45600, 1.43011,-1.46000, 1.43050
-1.46000, 1.43050,-1.46587, 1.43050
-1.46587, 1.43050,-1.65413, 1.43050
-1.65413, 1.43050,-1.65772, 1.43050
-1.65772, 1.43050,-1.66587, 1.43050
-1.66587, 1.43050,-1.66587, 1.43050
-1.66587, 1.43050,-1.67581, 1.43050
-1.67581, 1.43050,-1.67581, 1.43050
-1.67581, 1.43050,-1.70503, 1.44261
-1.70503, 1.44261,-1.70503, 1.44261
-1.70503, 1.44261,-1.72739, 1.46496
-1.72739, 1.46496,-1.72739, 1.46497
-1.72739, 1.46497,-1.73949, 1.49419
-1.73949, 1.49419,-1.73949, 1.49419
-1.73949, 1.49419,-1.73949, 1.50413
-1.73949, 1.50413,-1.73950, 1.50413
-1.73950, 1.50413,-1.73950, 1.67000
-1.73950, 1.67000,-1.73950, 1.67009
-1.73950, 1.67009,-1.73958, 1.67028
-1.73958, 1.67028,-1.73960, 1.67030
-1.73960, 1.67030,-1.75239, 1.65750
-1.75239, 1.65750,-1.78760, 1.65750
